tag,reference,condition,seed,delta,low,high
proxy12,B,uniform_quarter_2,17,-0.003099457673434669,-0.007632268975361156,-0.00035946305175270414
proxy12,B,uniform_quarter_2,37,-0.003078440237503921,-0.006878945455314156,0.00033503575156219596
proxy12,B,uniform_quarter_2,mean3,-0.0028645889392751034,-0.006055601297501009,-0.0011376078857054336
proxy12,B,central_half,7,-0.01350086074001533,-0.027189812768762357,-0.006714865939398479
proxy12,B,central_half,17,-0.011780230032919059,-0.023292343415376674,-0.005756567797008773
proxy12,B,central_half,37,-0.003670296735910572,-0.007255872134011315,-0.0009242458323852748
proxy12,B,central_half,mean3,-0.00965046250294832,-0.01856048531430564,-0.005202988449437447
proxy12,B,xy_fraction6,7,-0.00030036362965280006,-0.0064438545756494384,0.003974595751168783
proxy12,B,xy_fraction6,17,-0.0034572457786465893,-0.008756084466584083,-0.0006021173732849944
proxy12,B,xy_fraction6,37,-0.0012003365459875015,-0.005440303829656495,0.002687599830625522
proxy12,B,xy_fraction6,mean3,-0.0016526486514289636,-0.004851402845658302,0.00034773476278682994
proxy12,B,xy_fraction4,7,-0.0005238891155477932,-0.006835605044987069,0.0037890931227255553
proxy12,B,xy_fraction4,17,-0.0034948424602130324,-0.008904021766871818,-0.0006009118218377812
