tag,seed,condition,samples,accuracy,macro_f1,recall_class0,f1_class0,precision_class0,true0_pred0,true0_pred1,recall_class1,f1_class1,precision_class1,true1_pred0,true1_pred1
combined15,37,uniform_quarter_1,80450,0.9660658794282163,0.964096455417013,0.9637280256653681,0.955687573042462,0.9477801744953479,29439,1108,0.9674969440714987,0.9725053377915642,0.9775658547449837,1622,48281
combined15,37,uniform_quarter_2,80450,0.966674953387197,0.964756696427722,0.9657249484401087,0.9565344271331528,0.9475171837862144,29500,1047,0.9672564775664789,0.9729789657222911,0.9787695676859437,1634,48269
combined15,37,central_half,80450,0.969919204474829,0.9684337429753385,0.9915539987560154,0.9615860820978444,0.9333764753012234,30289,258,0.9566759513456105,0.9752814038528325,0.9946248880185004,2162,47741
combined15,37,xy_fraction6,80450,0.9833934120571783,0.9824313516030276,0.9868072151111402,0.9783201350123328,0.9699777970846607,30144,403,0.9813037292347153,0.9865425681937225,0.9918376440564681,933,48970
combined15,37,xy_fraction4,80450,0.9831448104412679,0.9821674696932347,0.9863489049661178,0.9779927291612568,0.9697769480832985,30130,417,0.9811834959822054,0.9863422102252125,0.9915554565521152,939,48964
combined15,37,kept_single,80450,0.9575264139216905,0.9549913294606622,0.9483746358071169,0.9443095327346513,0.9402791301525478,28970,1577,0.9631284692303068,0.9656731261866731,0.9682312651087832,1840,48063
combined15,37,sparse_single,97734,0.9450754087625596,0.944860893452226,0.9604174795161919,0.9483001059424059,0.9364846870838881,49231,2029,0.9281533760812497,0.9414216809620463,0.9550748383668408,3339,43135
combined15,37,sparse_context,97734,0.9634518182004216,0.9633265511637392,0.9741904018728053,0.9654699070046208,0.9569041505384586,49937,1323,0.9516073503464303,0.9611831953228576,0.9709537191534205,2249,44225
support17,7,clean,80450,0.9822622747047856,0.9812616170667088,0.9891642387141126,0.976931408525841,0.9649974450689831,30216,331,0.9780373925415305,0.9855918256075766,0.9932638691033416,1096,48807
support17,7,uniform_half_0,80450,0.9776631448104413,0.9764292224420861,0.9861197498936066,0.9710362168173686,0.9564071628143256,30123,424,0.9724866240506582,0.9818222280668035,0.9913388078604404,1373,48530
support17,7,uniform_half_1,80450,0.976991920447483,0.9757142048572859,0.9844829279470979,0.9701437166314499,0.9562162162162162,30073,474,0.972406468548985,0.9812846930831218,0.9903265306122448,1377,48526
support17,7,uniform_half_2,80450,0.9768551895587322,0.9755797108401082,0.9853995482371427,0.9699987110079917,0.9550718659770917,30101,446,0.9716249524076709,0.9811607106722247,0.9908854964952077,1416,48487
support17,7,uniform_quarter_0,80450,0.9701553760099441,0.9686113437197794,0.9854650211150031,0.9616496557892887,0.9389582033686837,30103,444,0.9607839208063643,0.9755730316502701,0.9908245505269684,1957,47946
support17,7,uniform_quarter_1,80450,0.97041640770665,0.9688882246371866,0.986021540576816,0.9619929734908975,0.9391076606491442,30120,427,0.9608640763080376,0.9757834757834758,0.9911734915352337,1953,47950
support17,7,uniform_quarter_2,80450,0.9700932256059664,0.9685534460203717,0.9860542770157462,0.9615949431745626,0.938319678514688,30121,426,0.9603230266717432,0.9755119488661809,0.9911890628554882,1980,47923
support17,7,central_half,80450,0.9659540087010565,0.9643909857005283,0.9961043637673094,0.9569305763031685,0.9207213749697409,30428,119,0.9474981464040239,0.9718513950978881,0.9974895574026412,2620,47283
support17,7,xy_fraction6,80450,0.982224984462399,0.9812227928439259,0.9891969751530428,0.9768847795163584,0.9648753073410608,30217,330,0.9779572370398574,0.9855608061714932,0.9932835365233142,1100,48803
support17,7,xy_fraction4,80450,0.9820758234928527,0.9810659110194488,0.9890987658362523,0.976693066106352,0.9645947067649969,30214,333,0.9777768871610926,0.9854387559325457,0.99322165000916,1109,48794
support17,7,kept_single,80450,0.9657426973275326,0.9640456956832607,0.985628703309654,0.9562345169281585,0.9285427910562837,30108,439,0.9535699256557721,0.9718568744383629,0.9908589276418532,2317,47586
support17,7,sparse_single,97734,0.9519409826672397,0.9516545341850797,0.9808817791650409,0.9553758894895351,0.9311628423801322,50280,980,0.9200197960149761,0.9479331788806243,0.9775933420216293,3717,42757
support17,7,sparse_context,97734,0.9649149732948615,0.9647438495753271,0.986285602809208,0.9672000994805965,0.9488392170110542,50557,703,0.941343546929466,0.9622875996700577,0.9841848327371713,2726,43748
support17,17,clean,80450,0.9819266625233064,0.9809164324147107,0.9900481225652273,0.976525670003229,0.9633676297263721,30243,304,0.9769552932689417,0.9853071948261924,0.9938031269747437,1150,48753
support17,17,uniform_half_0,80450,0.9780484773151026,0.9768636017851793,0.9899171768095066,0.9716277874172611,0.9540019560210745,30239,308,0.9707833196401018,0.9820994161530976,0.993682440054971,1458,48445
support17,17,uniform_half_1,80450,0.9775885643256681,0.9763818033771192,0.9896552852980652,0.9710431221392436,0.9531181032852009,30231,316,0.9702021922529708,0.9817204846149947,0.9935155544611344,1487,48416
support17,17,uniform_half_2,80450,0.9775015537600994,0.9762916516025102,0.9897207581759256,0.9709358340291605,0.9528507044029122,30233,314,0.970021842374206,0.9816474691758599,0.9935551404938322,1496,48407
support17,17,uniform_quarter_0,80450,0.969869484151647,0.9683632519539254,0.9898189674927161,0.9614601882472653,0.9346811338835822,30236,311,0.9576578562411078,0.9752663156605853,0.9935344379534728,2113,47790
support17,17,uniform_quarter_1,80450,0.9705282784338098,0.96905021637807,0.9902445411988084,0.9622866595619463,0.9358641173194728,30249,298,0.9584594112578402,0.9758137731941937,0.9938081781914894,2073,47830
support17,17,uniform_quarter_2,80450,0.9701678060907396,0.968687524837249,0.9912266343667135,0.9618793481368532,0.9342198636265465,30279,268,0.9572771176081598,0.9754957015376448,0.9944211994421199,2132,47771
support17,17,central_half,80450,0.9650590428837788,0.9634858195088838,0.9974792942023767,0.9559065740145253,0.9176605228285749,30470,77,0.9452137146063363,0.9710650650032424,0.9983702324006265,2734,47169
support17,17,xy_fraction6,80450,0.9819515226848975,0.9809426821637963,0.9900808590041575,0.9765579593154666,0.9633994839613926,30244,303,0.97697533214436,0.9853274050121261,0.9938235114254846,1149,48754
support17,17,xy_fraction4,80450,0.981939092604102,0.9809299027864224,0.9901135954430877,0.9765429507773276,0.9633392788890305,30245,302,0.9769352543935235,0.9853168547955172,0.9938435193867983,1151,48752
support17,17,kept_single,80450,0.9661653200745804,0.964530030971027,0.9895243395423445,0.956914017981512,0.9263845045818138,30227,320,0.9518666212452157,0.9721460439605419,0.9933083791639656,2402,47501
support17,17,sparse_single,97734,0.953905498598236,0.9536190253625506,0.9842957471712837,0.9572641464687188,0.9316775920967593,50455,805,0.9203855919438826,0.9499739042563824,0.981527800087198,3700,42774
support17,17,sparse_context,97734,0.9652833200319234,0.9651108798122121,0.9872415138509559,0.9675636919841307,0.9486549817227482,50606,654,0.9410638206308903,0.9626580676402936,0.9852666201085855,2739,43735
support17,37,clean,80450,0.9830577998756992,0.9820783912031895,0.9866762693554195,0.9778888113816654,0.9692564960123489,30140,407,0.9808428351000942,0.9862679710247136,0.9917534546338695,956,48947
support17,37,uniform_half_0,80450,0.9787694220012431,0.9775540844509183,0.9824532687334272,0.9723311193908958,0.9624154186576019,30011,536,0.9765144380097389,0.9827770495109408,0.9891205066271541,1172,48731
support17,37,uniform_half_1,80450,0.9784586699813549,0.9772234532145077,0.9817985399548237,0.9719193064895082,0.962236909650924,29991,556,0.9764142436326473,0.982527599939507,0.988717990341301,1177,48726
support17,37,uniform_half_2,80450,0.978533250466128,0.9773042545446327,0.9821259043441255,0.9720228741758331,0.9621255852735553,30001,546,0.9763340881309741,0.9825856349134323,0.988917755947065,1181,48722
support17,37,uniform_quarter_0,80450,0.9717464263517713,0.9702286151843964,0.9822895865387763,0.9635064622300714,0.9454281933329133,30006,541,0.9652926677754844,0.9769507681387213,0.9888939070454918,1732,48171
support17,37,uniform_quarter_1,80450,0.9724425108763207,0.9709507333567293,0.9821259043441255,0.9643677976180909,0.9472404647638293,30001,546,0.9665150391760015,0.9775336690953679,0.9888064291278855,1671,48232
support17,37,uniform_quarter_2,80450,0.9731261653200746,0.9716806320650666,0.983926408485285,0.9652824613803513,0.9473319254893309,30056,491,0.9665150391760015,0.978078802749782,0.9899226238121627,1671,48232
