tag,reference,seed,condition,delta_macro_f1,new_errors,repaired_errors
mean_synthetic_q12,B,17,central_half,-0.002035192539065589,590,431
mean_synthetic_q12,B,37,central_half,0.00037156656101533514,549,580
mean_synthetic_q12,B,7,xy_fraction6,0.0031094020984004933,306,538
mean_synthetic_q12,B,17,xy_fraction6,0.00041580116932382616,331,362
mean_synthetic_q12,B,37,xy_fraction6,0.0006728086867114902,412,467
mean_synthetic_q12,B,7,xy_fraction4,0.0030567542824152527,309,537
mean_synthetic_q12,B,17,xy_fraction4,0.00022019446806931242,342,358
mean_synthetic_q12,B,37,xy_fraction4,0.0005553153136531597,414,460
mean_synthetic_q12,B,7,kept_single,-0.003888413448621897,920,633
mean_synthetic_q12,B,17,kept_single,0.0020043597421692816,548,705
mean_synthetic_q12,B,37,kept_single,-0.00019567298622891194,857,860
mean_synthetic_q12,B,7,sparse_single,0.0005056359193019722,1026,1075
mean_synthetic_q12,B,17,sparse_single,-0.00041482146578974977,1429,1390
mean_synthetic_q12,B,37,sparse_single,-0.005963675883476793,1680,1094
mean_synthetic_q12,B,7,sparse_context,0.006699595611490361,677,1334
mean_synthetic_q12,B,17,sparse_context,0.000551657362143132,830,886
mean_synthetic_q12,B,37,sparse_context,-0.0006965087372353684,905,835
